"date_id","year","quarter","month","month_name","day_in_month","day_name"
"20111005",2011,4,10,"Oct 2011",5,"Ma"
"20111006",2011,4,10,"Oct 2011",6,"Mi"
"20111007",2011,4,10,"Oct 2011",7,"Ju"
"20111008",2011,4,10,"Oct 2011",8,"Vi"
"20111009",2011,4,10,"Oct 2011",9,"Sa"
"20111010",2011,4,10,"Oct 2011",10,"Do"
"20111011",2011,4,10,"Oct 2011",11,"Lu"
"20111012",2011,4,10,"Oct 2011",12,"Ma"
"20111013",2011,4,10,"Oct 2011",13,"Mi"
"20111014",2011,4,10,"Oct 2011",14,"Ju"
"20111015",2011,4,10,"Oct 2011",15,"Vi"
"20111016",2011,4,10,"Oct 2011",16,"Sa"
"20111017",2011,4,10,"Oct 2011",17,"Do"
"20111018",2011,4,10,"Oct 2011",18,"Lu"
"20111019",2011,4,10,"Oct 2011",19,"Ma"
"20111020",2011,4,10,"Oct 2011",20,"Mi"
"20111021",2011,4,10,"Oct 2011",21,"Ju"
"20111022",2011,4,10,"Oct 2011",22,"Vi"
"20111023",2011,4,10,"Oct 2011",23,"Sa"
"20111024",2011,4,10,"Oct 2011",24,"Do"
"20111025",2011,4,10,"Oct 2011",25,"Lu"
"20111026",2011,4,10,"Oct 2011",26,"Ma"
"20111027",2011,4,10,"Oct 2011",27,"Mi"
"20111028",2011,4,10,"Oct 2011",28,"Ju"
"20111029",2011,4,10,"Oct 2011",29,"Vi"
"20111030",2011,4,10,"Oct 2011",30,"Sa"
"20111031",2011,4,10,"Oct 2011",31,"Do"
"20111101",2011,4,11,"Nov 2011",1,"Lu"
"20111102",2011,4,11,"Nov 2011",2,"Ma"
"20111103",2011,4,11,"Nov 2011",3,"Mi"
"20111104",2011,4,11,"Nov 2011",4,"Ju"
"20111105",2011,4,11,"Nov 2011",5,"Vi"
"20111106",2011,4,11,"Nov 2011",6,"Sa"
"20111107",2011,4,11,"Nov 2011",7,"Do"
"20111108",2011,4,11,"Nov 2011",8,"Lu"
"20111109",2011,4,11,"Nov 2011",9,"Ma"
"20111110",2011,4,11,"Nov 2011",10,"Mi"
"20111111",2011,4,11,"Nov 2011",11,"Ju"
"20111112",2011,4,11,"Nov 2011",12,"Vi"
"20111113",2011,4,11,"Nov 2011",13,"Sa"
"20111114",2011,4,11,"Nov 2011",14,"Do"
"20111115",2011,4,11,"Nov 2011",15,"Lu"
"20111116",2011,4,11,"Nov 2011",16,"Ma"
"20111117",2011,4,11,"Nov 2011",17,"Mi"
"20111118",2011,4,11,"Nov 2011",18,"Ju"
"20111119",2011,4,11,"Nov 2011",19,"Vi"
"20111120",2011,4,11,"Nov 2011",20,"Sa"
"20111121",2011,4,11,"Nov 2011",21,"Do"
"20111122",2011,4,11,"Nov 2011",22,"Lu"
"20111123",2011,4,11,"Nov 2011",23,"Ma"
"20111124",2011,4,11,"Nov 2011",24,"Mi"
"20111125",2011,4,11,"Nov 2011",25,"Ju"
"20111126",2011,4,11,"Nov 2011",26,"Vi"
"20111127",2011,4,11,"Nov 2011",27,"Sa"
"20111128",2011,4,11,"Nov 2011",28,"Do"
"20111129",2011,4,11,"Nov 2011",29,"Lu"
"20111130",2011,4,11,"Nov 2011",30,"Ma"
"20111201",2011,4,12,"Dic 2011",1,"Mi"
"20111202",2011,4,12,"Dic 2011",2,"Ju"
"20111203",2011,4,12,"Dic 2011",3,"Vi"
"20111204",2011,4,12,"Dic 2011",4,"Sa"
"20111205",2011,4,12,"Dic 2011",5,"Do"
"20111206",2011,4,12,"Dic 2011",6,"Lu"
"20111207",2011,4,12,"Dic 2011",7,"Ma"
"20111208",2011,4,12,"Dic 2011",8,"Mi"
"20111209",2011,4,12,"Dic 2011",9,"Ju"
"20111210",2011,4,12,"Dic 2011",10,"Vi"
"20111211",2011,4,12,"Dic 2011",11,"Sa"
"20111212",2011,4,12,"Dic 2011",12,"Do"
"20111213",2011,4,12,"Dic 2011",13,"Lu"
"20111214",2011,4,12,"Dic 2011",14,"Ma"
"20111215",2011,4,12,"Dic 2011",15,"Mi"
"20111216",2011,4,12,"Dic 2011",16,"Ju"
"20111217",2011,4,12,"Dic 2011",17,"Vi"
"20111218",2011,4,12,"Dic 2011",18,"Sa"
"20111219",2011,4,12,"Dic 2011",19,"Do"
"20111220",2011,4,12,"Dic 2011",20,"Lu"
"20111221",2011,4,12,"Dic 2011",21,"Ma"
"20111222",2011,4,12,"Dic 2011",22,"Mi"
"20111223",2011,4,12,"Dic 2011",23,"Ju"
"20111224",2011,4,12,"Dic 2011",24,"Vi"
"20111225",2011,4,12,"Dic 2011",25,"Sa"
"20111226",2011,4,12,"Dic 2011",26,"Do"
"20111227",2011,4,12,"Dic 2011",27,"Lu"
"20111228",2011,4,12,"Dic 2011",28,"Ma"
"20111229",2011,4,12,"Dic 2011",29,"Mi"
"20111230",2011,4,12,"Dic 2011",30,"Ju"
"20111231",2011,4,12,"Dic 2011",31,"Vi"
