"product_id","date_id","quantity","sale_peso","cost_peso"
"20090106","BGUILLUMET",420,275.88,1
"20090107","NMAKEXPEDJKT2",710,363,0
"20090107","BJULBOSHERPA",220,123,1
"20090107","NTEKNIASAND",30,90,1
"20090107","NALIBBOLSAAISL",20,10,0
"20090107","BALIVREMH",77,22.14,0
"20090107","NALIVMEDIATREKK",25,6.3,0
"20090107","NOUTAISLMINI",550,292.6,1
"20090107","NMSRBOTGRIS",40,20.5,1
"20090107","NEURBOLS",25,10,1
"20090107","BDOITELINT3",30,18,1
"20090108","BCALENBJ",220,120,1
"20090108","NORIX",245,135,1
"20090108","BAMBOO21",70,38.5,2
"20090108","NALIVCAMP",153,44.3,0
"20090108","balivbala",20,4,1
"20090108","NALIVGORRO",30,7.8,0
"20090108","BNALGENEBOTHID",52,32.67,1
"20090108","NALIVMEDIATREKK",25,6.3,0
"20090108","NPASTPOT100",35,13.9,1
"20090108","NALIVMEDABR",35,7.08,0
"20090108","NALIVPANTPOLAR",110,31.6,0
"20090108","BMSRSTOW1600",158,91.5,1
"20090108","BMED1piel",20,4.97,0
"20090108","NALIVCUELLO",35,9.2,0
"20090108","NEURBOLS",25,10,1
"20090108","BMAKGORRAWIN",55,36.8,0
"20090108","BNALGENEBOTHID",50,32.67,2
"20090108","NBOSINEOP",40,20,2
"20090108","BALIVCAMINTSEDA",77,24,0
"20090108","NALIVMEDIATREKK",25,6.3,0
"20090108","BMAGNESIO",30,20.2,1
"20090108","BNALGENEBOTHID",50,32.67,1
"20090108","NMAKPAMIR70",655,321.6,1
"20090108","NALICAMPWIND",350,200,0
"20090108","NALQUILER",130,1,1
"20090109","BALIVCAMINTLADYSEDA",77,24,0
"20090109","BALIVINTPANT",70,15,0
"20090109","BCAMPSTALK",650,330,1
"20090109","BFRASCOS",20,13.45,1
"20090109","NCEBEANTIP",220,107,1
"20090109","NPASTPOT100",35,13.9,1
"20090109","BCASSIN031830",40,17.37,1
"20090109","BCASSIN044001",79,36.8,1
"20090109","BCASSIN031890",52,22.92,1
"20090109","NALICUBRERIST",45,25,1
"20090109","NEURUSMOCH60",450,170,1
"20090109","NPASTPOT100",35,13.9,1
"20090109","NALIVBOLSILLO",30,11,1
"20090109","BDOITELINT3",30,18,1
"20090109","BBOLSAHIDNALG",140,85.3,1
"20090109","NOUTPAMIR50",450,250,1
"20090109","BSILBATO",12,3.41,1
"20090109","NCEBEFIN",400,170,0
"20090109","NMAKTRANGO",130,71,0
"20090109","NUNDERANTEO",185,94,1
"20090109","NOUTPANTDESM",240,132,0
"20090109","BALIVINTPANT",70,15,0
"20090109","BDOITAISLECO",85,56.82,1
"20090109","NMED1piel",20,4.11,0
"20090109","NALIVGORRO",30,7.8,0
"20090109","NALIVMEDABR",35,7.08,0
"20090109","NALIVMEDIATREKK",25,6.3,0
"20090109","BALIVCAMINT",70,20,0
"20090109","BAMBOO21",69,38.5,1
"20090109","NMSRAISL",242,132,1
"20090109","BAMBOO21",60,38.5,1
"20090109","BBOTPICO",50,24.8,2
"20090109","NALIBBOLSAAISL",20,10,0
"20090109","NBOSINEOP",40,20,2
"20090109","BDOITECART",18,10.9,3
"20090109","BALIVCAMINTLADYSEDA",77,24,0
"20090109","NMSRBOTGRIS",40,20.5,1
"20090109","NMED1piel",20,4.11,0
"20090109","NBOSINEOP",40,20,1
"20090109","NMAKCALZA",45,25,0
"20090109","NUNDERANTEO",170,94,1
"20090109","BORIX",245,163.35,1
"20090109","BALIVCOOLMAX",18,6.65,0
"20090109","nalqbota",250,1,1
"20090109","NALQUILER",50,1,1
"20090109","NALQUILER",165,1,1
"20090123","NALIBBOLSAAISL",20,10,0
"20090123","NBOSINEOP",40,20,1
"20090123","NALIVPANTPOLAR",110,31.6,0
"20090123","NOUTGUANTW",110,59.5,0
"20090123","nalqbota",250,1,1
"20090123","BBOLSAHIDNALG",135,85.3,2
"20090123","BAISLWAVY",100,67,1
"20090123","BCAMPGUAN",28,15,0
"20090123","NALQUILER",1106,1,1
"20090109","NIMPERMEABILIZ",20,8.9,1
"20090109","balivbala",20,4,1
"20090109","NMAKCALZA",45,25,0
"20090109","NBOSINEOP",40,20,1
"20090109","BJULBOSHERPA",220,123,1
"20090109","NTERMOMEDIO",30,17,1
"20090109","BAMBOO21",69,38.5,1
"20090109","BMSRBOTGRIS",40,24.8,1
"20090109","BCAMPGUAN",28,15,0
"20090109","NMAKPANTDRY",460,255,0
"20090109","BHIKKING",245,154,1
"20090109","NPASTPOT100",35,13.9,1
"20090109","NALQUILER",600,1,1
"20090109","NMAKEIGERLADY",200,88,0
"20090109","BCASSFIG8",70,25.9,1
"20090109","NALQUILER",315,1,1
"20090109","BBOLSAHIDNALG",135,85.3,1
"20090109","NMAKPAMIR70",605,364,1
"20090109","NHIKKING",220,127,1
"20090109","NPASTPOT100",1,13.9,1
"20090109","NMAKPANTDESMH",230,128,0
"20090110","NOUTGUANTW",110,59.5,0
"20090110","NMAKBK",325,172,0
"20090110","BMARM4",350,227,1
"20090110","NFRONTANDES",480,260,1
"20090110","BCAMPBAST",145,78,1
"20090110","BJULBOSHERPA",220,123,1
"20090110","BJULBOSHERPA",220,123,1
"20090110","NALIVCUELLO",35,9.2,0
"20090110","BCASSDAYSI",137,68,1
"20090110","BCASSMAMBO",385,113,0
"20090110","BFADERSPETIT",70,36.6,1
"20090110","NALIVMASCNEOP",50,28,1
"20090110","NALQUILER",190,1,1
"20090110","BNALGENEBOTHID",50,32.67,1
"20090110","BBAMBOOEVEREST",170,99,1
"20090110","BCALENTSPIDER",170,115,1
"20090110","BZOILO",622,406,1
"20090110","BALIMEDIATREKK",25,7.5,0
"20090110","NMSRBOTGRIS",40,20.5,1
"20090110","BDOITECARTGR",32,20,1
"20090110","NALIVCUBREREF",130,52,1
"20090110","BDOITAISLECO",85,56.82,1
"20090110","NEURUS70",490,270,1
"20090110","NMAKBOREAL60",550,293,1
"20090110","NALIVCUBREREF",130,52,1
"20090110","NMAKBOREAL60",550,293,1
"20090110","NMSRDROM",210,102,1
"20090110","BNALGACAN",170,103.45,1
"20090110","NALIBBOLSAAISL",20,10,0
"20090110","NMAKBOREAL60",550,293,1
"20090110","NALICUBRERIST",45,25,1
"20090110","BTIKKAPLUSS",250,171,1
"20090110","NALICAMPWIND",350,200,0
"20090110","NCEBEANTIP",220,107,1
"20090110","NALIVMEDABR",35,7.08,0
"20090110","NEURBOLS",25,10,1
"20090110","BDOITAISLECO",85,56.82,1
"20090110","NMAKCAMISINT",65,34.4,0
"20090110","NALIBBOLSAAISL",20,10,0
"20090110","BALIMEDIATREKK",25,7.5,0
"20090112","NALQUILER",760,1,1
"20090112","NALQUILER",150,1,1
"20090112","NNALGACAN",165,86.7,1
"20090112","NALIVMEDIATREKK",1,6.3,0
"20090112","NOUTFROG",1550,858,1
"20090114","BCAMPGUAN",28,15,0
"20090114","NMSRBOTGRIS",40,20.5,1
"20090114","BGUANTWIND",55,37.51,0
"20090114","BCASSIN031812",59,26.15,1
"20090114","BCAMPCORD7",14,9,4
"20090114","NALIVMEDABR",35,7.08,0
"20090114","BMOSQECOSSEG",50,20,2
"20090114","BFRONTANDES",480,314.6,1
"20090114","NMAKKHUMBU",250,139,0
"20090114","NALIVMEDABR",35,7.08,0
"20090114","NMAKPANTDRY",460,255,0
"20090114","NCALZALADY",45,24,0
"20090114","BCASSIN0245",360,138.55,1
"20090114","BMED1piel",20,4.97,0
"20090114","nalqbota",550,1,1
"20090114","NALQUILER",1200,1,1
"20090114","NALQUILER",193,1,1
"20090114","NMAKPANTDESLADY",210,114,0
"20090114","BCAMPBAST",145,78,1
"20090114","BOUTRAIMANJK",180,107,0
"20090114","BNALGENEBOTHID",50,32.67,1
"20090114","NTEKMAGN",35,17,1
"20090114","NEURBOLS",25,10,1
"20090114","BALIVPOLERA",81,30,0
"20090114","NALIBBOLSAAISL",20,10,0
"20090114","BNALGACAN",171,103.45,2
"20090114","BALIVINTPANT",81,15,0
"20090114","NMAKTERMPANT",65,34.4,0
"20090114","BALIVCAMINT",70,20,0
"20090114","NALIVMEDABR",35,7.08,0
"20090114","BCALENTSPIDER",170,115,1
"20090114","BTERMOBALA",100,60.5,1
"20090114","BDOITAISLECO",85,56.82,1
"20090114","BDOITECART",18,10.9,1
"20090114","NALIVMEDIATREKK",25,6.3,0
"20090114","BALIVCAMINTLADY",70,20,0
"20090114","NALIVMEDABR",35,7.08,0
"20090114","BALIVINTPANT",70,15,0
"20090114","BALIVPOLLADYELAZ",100,30.7,0
"20090114","NMAKKHUMBU",250,139,0
"20090114","BCAMPAISLMINI",290,189,1
"20090114","NOUTLANIN",990,547,0
"20090114","NCUBRE3 X",135,75,0
"20090114","BCAMPGUAN",30,15,0
"20090114","NALIVMASCNEOP",60,28,1
"20090114","NALIVMOCH40",300,125,1
"20090114","NMAKPANTDESMH",230,128,0
"20090114","NCEBEMORPHIC",330,123,1
"20090114","NALQUILER",151,1,1
"20090114","NALQUILER",165,1,1
"20090114","NALIVPANTPOLLADY",110,24,0
"20090114","BTIKKA",50,33.66,1
"20090114","BBOLSAHIDNALG",135,85.3,1
"20090114","BLUBRILINEA",40,23,1
"20090114","NALQUILER",1,1,1
"20090114","NCEBESPOT",518,222,0
"20090114","NLIBOFORCE",180,79.8,0
"20090114","NALQUILER",600,1,1
"20090115","NMSRKIT",170,86,1
"20090115","NALQUILER",127,1,2
"20090115","BGUANTWIND",55,37.51,0
"20090115","BDOITAISLECO",90,56.82,1
"20090115","NOUTMOCHBALT",560,312,1
"20090115","BDOITEHICAMP2",560,352,1
"20090115","NALQUILER",115,1,1
"20090115","NOUTTISACK",220,121,1
"20090115","BPIU",105,46,1
"20090115","BCASSIN044001",79,36.8,1
"20090115","BORIX",245,163.35,1
"20090115","BMSRSTOW1600",158,91.5,1
"20090115","NALIVCUBREREF",130,52,1
"20090115","NMAKACONC",750,351,0
"20090115","NALIVPOLAINA",150,60,1
"20090115","BANTEOJOS",56,25,1
"20090115","BMARM4",340,227,1
"20090115","NLIBOUCUMAR",260,123,0
"20090115","NALIVMEDABR",35,7.08,0
"20090115","NALIVMEDIATREKK",25,6.3,0
"20090115","NALICAMPWIND",350,200,0
"20090115","BANDES",890,577,1
"20090115","BMARMITA2",238,155,1
"20090115","NALIVPOLAINA",168,60,1
"20090115","NGRASA",11,2.35,2
"20090115","BALIVREMH",65,22.14,0
"20090115","NMAKKHUMBU",250,139,0
"20090115","BALIVINTPANT",70,15,0
"20090115","NALIVMEDIATREKK",25,6.3,0
"20090115","BALIVCAMINTSEDA",77,24,0
"20090115","BTIKKA",50,33.66,1
"20090116","NALIVMEDIATREKK",25,6.3,0
"20090116","NALIVMEDABR",35,7.08,0
"20090116","nalqbota",450,1,1
"20090116","BBAMBOOEVEREST",160,99,1
"20090116","NOUTPANTDESM",240,132,0
"20090116","NOUTRAIMANJKLADY",180,92,0
"20090116","NMAKWINDCAMLADY",330,183.2,0
"20090116","NMAKKHUMBU",250,139,0
"20090116","BALIVCAMINT",70,20,0
"20090116","BFRASCOS",20,13.45,1
"20090116","NMAKMIT",185,100,0
"20090116","BAMBOO21",60,38.5,1
"20090116","NEURBOLS",25,10,1
"20090116","NALIVPOLAINA",150,60,1
"20090116","BALIVCAMINTLADY",70,20,0
"20090116","NPASTPOT100",35,13.9,1
"20090116","NALIVGORRO",30,7.8,0
"20090116","NMAKPANTINTLADY",65,34.4,0
"20090116","NALQUILER",80,1,1
"20090116","NEURUSMOCH60",330,170,1
"20090116","BCASSMOSQOVAL",81,29.54,1
"20090116","BTANDEMCAB",100,67.96,1
"20090116","BCASSELFCSEG",88,30.52,1
"20090116","BCASSIN031860",46,19.7,1
"20090116","BCASSIN0158",347,138.54,1
"20090116","BANDES",860,577,1
"20090116","NGUILLUMET",430,228,1
"20090116","NMAKEIGERLADY",160,88,0
"20090116","NIMPERMEABILIZ",20,8.9,1
"20090116","NMAKPANTDESLADY",210,114,0
"20090116","NMAKCHAL",120,66,0
"20090117","BALIVCAMINT",71,20,0
"20090117","NMAKTERMPANT",65,34.4,0
"20090117","BMSRAISL",242,160,2
"20090117","NOUTPANTDESM",240,132,0
"20090117","NALIBBOLSAAISL",40,10,0
"20090117","NOUTPISCO",290,160,1
"20090117","BCAMPBAST",145,78,1
"20090117","NMAKBOLSCOMP",50,28,0
"20090117","NALICUBRERIST",45,25,1
"20090117","NOUTANDES",257,130,1
"20090117","BAISLWAVY",100,67,1
"20090117","NMAKGUANTPOL",39,19.2,0
"20090117","BALIVINTPANT",70,15,0
"20090117","BTERMOBALA",104,60.5,1
"20090117","NALIVGORRO",30,7.8,0
"20090117","BJULBOSHERPA",223,123,1
"20090117","BCAMPBAST",145,78,1
"20090117","BAMBOO21",69,38.5,1
"20090117","NALIVCUELLO",35,9.2,0
"20090117","BGUILLUMET",410,275.88,1
"20090117","NMAKBOREAL60",550,293,1
"20090117","NALICUBRERIST",45,25,1
"20090117","BALIMEDIATREKK",25,7.5,0
"20090117","BMAKCAMITREKKL",150,82.3,0
"20090119","NALIVMEDIATREKK",25,6.3,0
"20090119","BALIVCAMINTSEDA",77,24,0
"20090119","NMED1piel",20,4.11,0
"20090119","BBAMBOOEVEREST",185,99,2
"20090119","NALIVMEDIATREKK",25,6.3,0
"20090119","NALIVMEDABR",35,7.08,0
"20090119","NALQUILER",50,1,1
"20090119","BOUTMINERVA",600,305,0
"20090119","NALIVCUBREREF",130,52,1
"20090119","BTEKNIASAND",200,109,1
"20090119","NALQUILER",180,1,1
"20090119","BALIVCAMINT",70,20,0
"20090119","NALIVMOCHANAT",170,89,1
"20090119","NMAKKHUMBU",250,139,0
"20090119","BDOITECARTGR",32,20,1
"20090119","nalqbota",250,1,1
"20090119","NALQUILER",1,1,1
"20090119","BCAMPGUAN",28,15,0
"20090119","NOUTGUANTW",110,59.5,0
"20090119","NHIKKING",245,127,1
"20090120","NEXPEDLADY",550,272,0
"20090120","BALIVCAMINTLADYSEDA",77,24,0
"20090120","NMAKBOLS500",880,489,0
"20090120","NALIVMEDIATREKK",25,6.3,0
"20090120","NALIVMEDABR",35,7.08,0
"20090120","NGUILLUMET",423,228,1
"20090120","NUNDERANTEO",185,94,1
"20090120","BJULBOSHERPA",220,123,1
"20090120","NALIBBOLSAAISL",20,10,0
"20090120","BNALGENEBOTHID",50,32.67,1
"20090120","BDOITAISLECO",85,56.82,1
"20090120","NALQUILER",100,1,1
"20090120","BMED1piel",20,4.97,0
"20090120","BLUBRILINEA",40,23,1
"20090120","BALIVCOOLMAX",18,6.65,0
"20090121","NALIVMEDIATREKK",25,6.3,0
"20090121","NMAKVIVAC",295,171,2
"20090121","NMED1piel",20,4.11,0
"20090121","NALIVGORRO",30,7.8,0
"20090121","NOUTGUANTPOL",45,23,0
"20090121","NUNDERANTEO",185,94,1
"20090121","NALIVMEDABR",35,7.08,0
"20090121","BALIVCAMINTSEDA",77,24,0
"20090121","BALIVINTPANT",70,15,0
"20090121","BNALGACAN",165,103.45,1
"20090121","NALIBBOLSAAISL",20,10,0
"20090121","NALQUILER",303,1,1
"20090121","BCASSELFCSEG",88,30.52,2
"20090121","BCARPAYOSEM",750,504,1
"20090121","BCASSSAMBA",290,96,0
"20090121","NLENTERAYO",60,20,1
"20090122","NALQUILER",42,1,1
"20090122","NALQUILER",1017,1,1
"20090122","NCALZALADY",45,24,0
"20090122","BDOITE140092",165,103,1
"20090122","NALIVMEDIATREKK",25,6.3,0
"20090122","NMAKBOREAL60",550,293,1
"20090122","NALIVCUBREREF",130,52,1
"20090122","NMED1piel",20,4.11,0
"20090122","NUNDERANTEO",170,94,1
"20090122","BMARMITA2",230,155,1
"20090122","NALQUILER",620,1,1
"20090122","NUNDERANTEO",170,94,1
"20090122","BMSRSTOW1600",180,91.5,1
"20090122","BFRASCOS",20,13.45,2
"20090122","BALIBOT",65,25,1
"20090122","BCALENTSPIDER",170,115,1
"20090122","BDOITECART",20,10.9,2
"20090122","NMAKPAMIR70",655,364,1
"20090122","NBOSINEOP",40,20,2
"20090122","NOUTPANTRAIM",176,98,0
"20090122","NALIVMEDIATREKK",25,6.3,0
"20090122","BALIVREMH",77,22.14,0
"20090122","NLIBOUCUMAR",223,123,0
"20090122","NALIVPOLAINA",150,60,1
"20090122","NMAKMIT",185,100,0
"20090122","BCASSIN13802",109,48,1
"20090122","BPETZLTIKKAXP",90,60.53,1
"20090122","BCAMPCINTA",20,14,2
"20090122","BCAMPHMS",68,45.3,2
"20090122","NMAKPAMIR90",710,319,1
"20090123","BDOITECARTGR",38,26,2
"20090123","BDOITECART",20,10.9,2
"20090123","NUNDERCLIP",288,155,1
"20090123","BCASSIN044001",79,36.8,1
"20090123","BCASSIN002310",19,8.58,1
"20090123","BANTIPARRANF",550,347,1
"20090123","BMSRBOTGRIS",40,24.8,1
"20090123","NALQUILER",200,1,1
"20090123","NALIBBOLSAAISL",20,10,0
"20090123","NMED1piel",20,4.11,0
"20090123","NMSRBAST",468,251,1
"20090123","NALIVMEDIATREKK",25,6.3,0
"20090123","NOUTPANTDESM",243,132,0
"20090123","BMSRAISL",242,160,1
"20090123","NALICUBRERIST",45,25,1
"20090123","NALIVPANTPOLAR",110,31.6,0
"20090123","NMAKPANTDRY",460,255,0
"20090123","BALIVINTPANT",70,15,0
"20090123","NALIVMEDIATREKK",25,6.3,0
"20090123","NOUTGUANTW",110,59.5,0
"20090123","NALIVPANTPOLAR",110,31.6,0
"20090123","BALIVCAMINT",70,20,0
"20090123","NALIVMEDABR",35,7.08,0
"20090123","BJULBOSHERPA",220,123,1
"20090123","NBOSINEOP",40,20,2
"20090123","BNALGENEBOTHID",50,32.67,2
"20090123","NMAKEXPEDJKT",650,363,0
"20090123","NALIVCUELLO",35,9.2,0
"20090123","NALICUBRERIST",45,25,1
"20090123","BCAMPGUAN",28,15,0
"20090123","balivbala",20,4,1
"20090123","NALIVMEDIATREKK",25,6.3,0
"20090123","NMED1piel",20,4.11,0
"20090123","NCEBEFURYPACK",832,406,1
"20090124","BJULBOSHERPA",220,123,1
"20090124","NALIVCUBREREF",130,52,1
"20090124","NMAKPAMIR90",710,319,1
"20090124","BBOLSAHIDNALG",135,85.3,1
"20090124","BLUBRILINEA",40,23,1
"20090124","NMAKCHAL",120,66,0
"20090124","BMARMITA2",230,155,1
"20090124","NHOSER",105,58.3,1
"20090124","NOUTGUANTW",110,59.5,0
"20090124","NALIVPORTGRAM",40,17,1
"20090124","NCUBRE3 X",135,75,0
"20090124","NMAKBOLSCOMP",50,28,0
"20090124","NALIVMEDABR",35,7.08,0
"20090124","NFRONTANDES",480,260,1
"20090124","BGEL",5,2.76,2
"20090124","NIMPERMEABILIZ",20,8.9,1
"20090124","NALIVMEDABR",35,7.08,0
"20090124","BTIKKAPLUSS",250,171,1
"20090124","NALIVPAÑ",60,16,1
"20090124","BCAMPGUAN",28,15,0
"20090124","NALQUILER",178,1,1
"20090124","BJULBOSHERPA",220,123,1
"20090124","BGEL",5,2.76,5
"20090124","BFRASCOS",20,13.45,1
"20090124","BLUBRILINEA",40,23,1
"20090124","NHIKKING",220,127,1
"20090124","NMAKCHALWIND",200,111,0
"20090124","NCEBEFURY",580,300,2
"20090126","NTEKMAGN",35,17,1
"20090126","BMAGNESIO",30,20.2,1
"20090126","NALIBBOLSAAISL",20,10,0
"20090126","BNALGENEBOTHID",50,32.67,1
"20090126","NNALGACAN",165,86.7,1
"20090126","NOUTLANIN",990,547,0
"20090126","NPACKLITE",550,292.8,0
"20090126","BGUANTWIND",55,37.51,0
"20090126","BMEDZOQ",12,3.6,0
"20090126","NOUTPANTDESM",240,132,0
"20090126","NALIVMEDIATREKK",25,6.3,0
"20090126","NMAKPAMIR70",1,364,1
"20090126","NMED1piel",20,4.11,0
"20090126","NALQUILER",150,1,3
"20090126","nalqbota",350,1,3
"20090126","NALQUILER",2220,1,1
"20090127","NFRONTANDES",538,260,1
"20090127","NALQUILER",1243,1,1
"20090127","NALQUILER",213,1,1
"20090127","BCALENTSPIDER",170,115,1
"20090127","BDOITECARTGR",38,26,2
"20090127","BMSRBAST",468,304,1
"20090127","NALIBBOLSAAISL",20,10,0
"20090127","BNALGENEBOTHID",50,32.67,1
"20090127","BNALGACAN",165,103.45,1
"20090127","NOUTAISLMINI",570,292.6,1
"20090127","NALIVMEDIATREKK",25,6.3,0
"20090127","NALIBBOLSAAISL",20,10,0
"20090127","NALQUILER",130,1,1
"20090127","NALIVBUZO100",100,35,0
"20090127","BAISLANTECD",36,22,3
"20090127","BDOITE140092",160,103,1
"20090127","BPETZLTIBLOC",44,29.34,1
"20090128","NORIX",245,135,1
"20090128","BCASSDAYSI",137,68,1
"20090128","BALIVREMH",77,22.14,0
"20090128","NMAKMOCHCTORRE",250,138,1
"20090128","NALIVPAÑ",60,16,1
"20090128","NALQUILER",220,1,1
"20090128","BVARILLA",10,4.3,2
"20090128","NALQUILER",70,1,1
"20090128","NALIVMEDIATREKK",25,6.3,0
"20090128","BALIVPOLERA",85,30,0
"20090128","NALIVGORRO",30,7.8,0
"20090128","NALQMOCHILA",165,1,1
"20090128","NALQCARPACAMPING",125,1,1
"20090128","NALQCUBREM",30,1,1
"20090128","NALQAISL",30,1,1
"20090128","NALQBOLSA",150,1,1
"20090128","NALIVMEDABR",35,7.08,0
"20090128","NMAKEXPEDJKT",680,363,0
"20090128","BALIVCAMINTSEDA",77,24,0
"20090128","NALQBOTACUERO",165,1,1
"20090128","NALQPANTIMPERM",150,1,1
"20090128","BNALGENEBOTHID",58,32.67,1
"20090128","NMED1piel",22,4.11,0
"20090128","NPASAM",35,6,1
"20090128","NALIVGORRO",35,7.8,0
"20090128","NBOSINEOP",45,20,1
"20090128","BCAMPGUAN",30,15,0
"20090128","NMAKPANTDESMH",260,128,0
"20090128","NALIVMEDABR",35,7.08,0
"20090128","NALIVMEDIATREKK",25,6.3,0
"20090128","NALIVPANTPOLAR",125,31.6,0
"20090128","NOUTGUANTW",125,59.5,0
"20090128","BALIVCAMINT",80,20,0
"20090128","BALIVINTPANT",80,15,0
"20090128","NALQAISL",63,1,1
"20090128","NALQCAMPERADUVET",315,1,1
"20090128","NALQBASTON",75,1,1
"20090128","NALQPOLAINA",70,1,1
"20090128","NALQPANTIMPERM",175,1,1
"20090128","NALQANTUNDER",60,1,1
"20090128","NALQMOCHILA",100,1,1
"20090128","NALQANTIP",60,1,1
"20090128","NALQCUBREMITON",60,1,1
"20090128","NALQMITON",88,1,1
"20090128","NALIVERBOLPO",130,45,1
"20090128","BCASSMAMBO",385,113,0
"20090128","NMAKEXPEDJKT2",710,363,0
"20090128","BCAMP6",9,6,2
"20090128","NALQGRAMPON",60,1,1
"20090128","NALQPOLAINA",30,1,1
"20090128","BGUANTWIND",55,37.51,0
"20090128","NALQPIQUETA",60,1,1
"20090128","BTIKKAPLUSS",250,171,1
"20090128","BAMBOO21",60,38.5,1
"20090128","BCASSASTLED",954,377,1
"20090128","NALIVMEDIATREKK",25,6.3,0
"20090129","NMAKPANTDRY",460,255,0
"20090129","NALQPOLAINA",50,1,1
"20090129","NALQCAMPERADUVET",225,1,1
"20090129","nalqbota",250,1,1
"20090129","NALQGRAMPON",130,1,1
"20090129","NUNDERCLIP",280,155,1
"20090129","NALQMITON",63,1,1
"20090129","NALQBOLSA",300,1,1
"20090129","NALIVPANTPOLAR",110,31.6,0
"20090129","NALIVMEDIATREKK",25,6.3,0
"20090129","BGUANTWIND",55,37.51,0
"20090129","NMED1piel",20,4.11,0
"20090129","NALQGRAMPON",130,1,1
"20090129","nalqbota",250,1,1
"20090129","NALQCAMPERADUVET",225,1,1
"20090129","NALQPANTIMPERM",125,1,1
"20090129","NALQBOLSA",300,1,1
"20090129","NALQMITON",63,1,1
"20090129","balivbala",20,4,1
"20090129","NFRONTANDES",480,260,1
"20090129","BDOITAISLECO",85,56.82,1
"20090129","NMAKARTIC",490,272,1
"20090129","NALICUBRERIST",45,25,1
"20090129","NMAKMIT",185,100,0
"20090130","NMAK700",1160,511,0
"20090130","BGEL",5,2.76,5
"20090130","BCAMPCORD7",16,9,2
"20090130","BROCACUERDA",22,13.5,6
"20090130","BFRASCOS",20,13.45,2
"20090130","BDOITECARTGR",30,26,12
"20090130","BARNESINTEGRAL",520,207,1
"20090202","BTIKKA",50,33.66,1
"20090202","NNALGACAN",171,86.7,1
"20090202","BALIVINTPANT",70,15,0
"20090202","NMAKTIBET",1210,630,0
"20090202","BMSRSTOW1600",158,91.5,1
"20090202","NALIBBOLSAAISL",20,10,0
"20090202","NMAKVIVAC",352,192,1
"20090202","NOUTMOCHYAK60",625,344,1
"20090202","BCALENTSPIDER",171,115,1
"20090202","NALIVPOLAINA",150,60,1
"20090202","NMED1piel",20,4.11,0
"20090202","NALIVGORRO",30,7.8,0
"20090202","NMAKKHUMBU",250,139,0
"20090202","BALIVINTPANT",70,15,0
"20090202","NOUTPANTDESM",240,132,0
"20090202","BGUANTWIND",55,37.51,0
"20090202","NALIVPANT100",110,32,0
"20090202","BALIVCAMINT",70,20,0
"20090202","NFRONTANDES",480,260,1
"20090202","NALIVMEDABR",35,7.08,0
"20090202","BCAMPGUAN",28,15,0
"20090202","NALIVCUELLO",35,9.2,0
"20090202","BCASSELFCSEG",88,30.52,2
"20090202","BMAKEIGERLADY",160,89,0
"20090202","NALIVMEDIATREKK",25,6.3,0
"20090202","NALQBOLSA",190,1,2
"20090202","NALQBASTON",75,1,2
"20090202","NOUTTISACK",220,121,1
"20090202","BGUANTWIND",55,37.51,0
"20090202","NALIVCUBREREF",130,52,1
"20090202","BMSRSTOW1600",158,91.5,1
"20090202","NALIVMEDIATREKK",25,6.3,0
"20090202","BCALENTSPIDER",170,115,1
"20090202","BALIVREMH",77,22.14,0
"20090202","NMED1piel",20,4.11,0
"20090202","NALIVCUBREREF",130,52,1
"20090202","NALIVMEDIATREKK",25,6.3,0
"20090202","NALIVGORRO",30,7.8,0
"20090202","BALIVPOLLADYELAZ",100,30.7,0
"20090202","NMAKBOLSCOMP",50,28,0
"20090202","BALICUBRE60",120,45,1
"20090202","NALIVERBOLPO",130,45,1
"20090202","BGRAMPC12UNIV",780,291.66,2
"20090202","NNALGACAN",165,86.7,1
"20090202","BBOLSAHIDNALG",135,85.3,1
"20090202","NALIVPANTPOLAR100LAD",110,32,0
"20090202","NMAKEIGERLADY",160,88,0
"20090202","NOUTMOUNTPANT",490,273,0
"20090202","NOUTTISACK",220,121,1
"20090202","BNALGENEBOTHID",50,32.67,1
"20090202","NALQBASTON",75,1,1
"20090202","BAMBOO21",60,38.5,1
"20090202","NMAKBOLSCOMP",50,28,0
"20090202","NEURBOLS",25,10,2
"20090202","BALIVINTPANT",70,15,0
"20090202","BNALGENEBOTHID",50,32.67,1
"20090202","BMSRBOTGRIS",40,24.8,1
"20090202","NPASTPOT100",35,13.9,1
"20090203","NMSRAISL",242,132,1
"20090203","balivbala",20,4,1
"20090203","NMAKTERMPANT",65,34.4,0
"20090203","BALIBOT",65,25,1
"20090203","BNALGENEBOTHID",50,32.67,1
"20090203","BGEL",5,2.76,3
"20090203","NMAKCAMISINT",65,34.4,0
"20090203","NALIBBOLSAAISL",20,10,0
"20090203","NOUTPANTRAIM",176,98,0
"20090203","BLUBRILINEA",40,23,1
"20090203","NEURBOLS",25,10,1
"20090203","BTIKKAPLUSS",250,171,1
"20090203","BALIVCOOLMAX",18,6.65,0
"20090203","BPIU",105,46,1
"20090203","BCAMPCINTA",22,14,10
"20090203","BANTEOJOS",56,25,1
"20090203","BCAMP6",10,6,12
"20090203","NALQGRAMPON",70,1,4
"20090203","NOUTPANTDESM",240,132,0
"20090203","BGEL",5,2.76,2
"20090203","BDOITAISLECO",85,56.82,1
"20090203","BMEDABRIGO",35,8.56,0
