"product_id","date_id","quantity","sale_peso","cost_peso"
"NALIVMASCNEOP","20080909",1,50,28
"BMEDABRIGO","20080909",0,30,8.56
"BALIMEDIATREKK","20080909",0,25,7.5
"NALIVMOCH40","20080909",1,280,125
"BNALGENEBOTHID","20080909",2,45,30.5
"BMED1piel","20080909",0,20,4.97
"BCAMPGUAN","20080909",0,25,15
"NALIVMASCNEOP","20080909",1,45,28
"NALQUILER","20080909",1,1380,1
"BCAMPGUAN","20080909",0,25,15
"NALIVCAMP","20080910",0,140,44.3
"NALIVCUELLO","20080910",0,30,9.2
"NALIVBUZO","20080910",0,110,34
"BALIVCAMINTLADY","20080910",0,65,20
"BALIVCAMINT","20080910",0,65,18
"BMEDABRIGO","20080910",0,30,8.56
"NALIVGORRO","20080910",0,30,7.8
"BALIVINTPANT","20080910",0,65,15
"BMAKPANTDESMH","20080910",0,220,116
"NMAKTRANGO","20080910",0,120,60
"NALIVBOLSILLO","20080910",1,30,11
"NTEKNIASAND","20080910",1,190,90
"NALIVMEDIATREKK","20080910",0,30,6.3
"BALIMEDIATREKK","20080910",0,25,7.5
"BOUTFROG","20080910",1,1400,943
"BNALGACAN","20080910",2,150,97
"BTSL205","20080910",1,560,387
"BGUANTWIND","20080911",0,50,33.3
"NNMAKPOL","20080911",0,90,43.2
"NMSRRAQ","20080911",1,950,575
"BMAKBOREAL60","20080911",1,500,331
"BALIVPOLERA","20080911",0,75,30
"BALIMEDIATREKK","20080911",0,25,7.5
"BMEDABRIGO","20080911",0,30,8.56
"NEURBOLS","20080911",1,20,10
"BMED1piel","20080911",0,20,4.97
"BFRASCOS","20080911",2,20,13.45
"NALQUILER","20080911",1,150,1
"BCAMPBAST","20080912",1,130,78
"BCASSIN0158","20080912",1,290,136
"NALQUILER","20080912",1,40,1
"NALIVMEDABR","20080912",0,30,7.08
"NALIVCHAL","20080912",0,100,30
"NORIX","20080912",2,245,135
"BPIU","20080912",1,90,45.24
"NALIVBUZO","20080912",0,110,34
"NMAKPANTDRY","20080912",0,450,216
"BGRAMPC12UNIV","20080912",1,680,291.66
"BCAMP6","20080912",6,9,6
"BCAMPCORD7","20080912",6,14,9
"NMAKPAMIR70","20080912",1,504,321.6
"BCAMPGUAN","20080915",0,25,15
"NALQUILER","20080915",1,740,1
"NALIVBUZO","20080915",0,110,34
"BSILBATO","20080915",1,10,3.41
"BDOITELINT3","20080915",1,30,18
"BMAKEIGERLADY","20080915",0,150,89
"BNALGENEBOTHID","20080915",1,45,30.5
"NALIVMEDIATREKK","20080915",0,25,6.3
"BMED1piel","20080915",0,20,4.97
"NEURBOLS","20080915",1,20,10
"BCAMPGUAN","20080915",0,25,15
"NMAKPANTDESMH","20080915",0,220,108
"BMSRBOTGRIS","20080915",1,35,22.89
"NALIVMASCNEOP","20080915",1,45,28
"NMAKPAMIR70","20080915",1,610,321.6
"BMEDABRIGO","20080915",0,30,8.56
"NALIVPANTPOLAR","20080915",0,105,31.6
"BGUANTWIND","20080915",0,50,33.3
"BALIVINTPANT","20080915",0,65,15
"NMED1piel","20080915",0,20,4.11
"NALIVCUBREREF","20080915",1,120,49
"NBOSINEOP","20080915",1,35,20
"BNALGENEBOTHID","20080915",1,45,30.5
"BBOLSAHIDNALG","20080915",1,120,75.15
"NALIVBOLSILLO","20080915",1,30,11
"BALIVREMH","20080915",0,70,22.14
"NMSRKIT","20080915",1,150,86
"BVITO13603","20080915",1,60,38
"BMEDZOQ","20080915",0,12,3.6
"NORIX","20080915",1,245,135
"BALIVCAMINT","20080915",0,65,18
"BALIVCAMINTLADY","20080915",0,65,20
"BCASSIN031890","20080916",2,30,22.92
"BCASSIN031812","20080916",2,59,26.15
"BCAMP6","20080916",1,9,6
"BCASSMOSQOVAL","20080916",1,60,29.54
"BROCACUERDA","20080916",20,20,13.5
"BCAMPHMS","20080916",1,68,45.3
"BCASSIN031830","20080916",1,40,17.37
"BFADERSPETIT","20080916",2,53,36.6
"BCASSIN002310","20080916",2,19,8.58
"BMED1piel","20080917",0,20,4.97
"NALQUILER","20080917",1,250,1
"NALIVGORRO","20080917",0,30,7.8
"BORIX","20080917",1,245,163.35
"NORIX","20080917",1,220,135
"NALIVMEDIATREKK","20080917",0,25,6.3
"NALIVMEDABR","20080917",0,30,7.08
"BCAMPGUAN","20080917",0,25,15
"NMED1piel","20080917",0,1,4.11
"NTEKMAGN","20080917",1,35,17
"BMAGNESIO","20080917",1,10,8.5
"BMAKFRONTVEST","20080917",0,380,213
"BALIVPOLERA","20080917",0,85,30
"BALIVCAMINT","20080917",0,65,18
"NOUTNOVA","20080917",1,2170,1095
"NMAKGUANTPOL","20080917",0,39,19.2
"BALIMEDIATREKK","20080918",0,25,7.5
"BALIVINTPANT","20080918",0,70,15
"BCASSELFCSEG","20080918",1,88,30.52
"BCASSDAYSI","20080918",1,137,68
"NMAKFRONTVEST","20080918",0,380,176
"NFRONTANDES","20080918",1,470,245
"NALQUILER","20080919",1,110,1
"NALQUILER","20080919",1,100,1
"BCAMP6","20080919",1,9,6
"NPASTPOT100","20080919",1,30,13.9
"BNALGACAN","20080919",1,150,97
"BMSRMINIW","20080919",1,520,348
"BFUNDAC","20080919",0,40,29
"BORIX","20080919",1,245,163.35
"BGEL","20080920",5,4,2.76
"NALIVPAÑ","20080920",1,60,16
"NLIBOCAMPENDUR","20080920",0,700,412
"NLIBOCLIMB","20080920",0,150,73
"NALQUILER","20080920",1,50,1
"NALIVPOLAINA","20080920",2,150,54
"NMAKFRONTVEST","20080920",0,380,176
"NALIVMEDIATREKK","20080920",0,25,6.3
"NALIVPOLAINA","20080920",1,150,54
"BCAMPCORD7","20080922",2,14,9
"BCASSIN044001","20080922",4,79,36.8
"BCASSIN031860","20080922",4,46,19.7
"NFADERMOSQSSEG","20080922",4,45,25
"BCASSFIG8","20080922",2,65,25.9
"BCAMP6","20080922",2,9,6
"NALQUILER","20080922",1,140,1
"NALIVCAMP","20080922",0,140,44.3
"BMSRBAST","20080922",1,420,282
"BALIVINTPANT","20080922",0,65,15
"BMSRBOTGRIS","20080922",1,35,22.89
"NMAKTOLOSA","20080922",0,870,484
"NALIVMASCNEOP","20080922",1,45,28
"NALQUILER","20080922",1,30,1
"NALICUBRERIST","20080922",1,45,25
"BCASSIN031912","20080922",1,80,32.17
"balivbala","20080922",1,20,4
"BMEDZOQ","20080922",0,12,3.6
"BORIX","20080922",1,245,163.35
"BCAMP6","20080922",2,9,6
"BJULBOSHERPA","20080924",1,200,134
"NOUTMOUNTPANT","20080924",0,490,248
"BMAKPANTDRY","20080924",0,430,261
"BJULBOSHERPA","20080924",1,200,134
"NBOSINEOP","20080924",1,35,20
"BNALGENEBOTHID","20080924",1,45,30.5
"BMED1piel","20080924",0,20,4.97
"NHIKKING","20080924",1,245,127
"NTEKNIASAND","20080924",1,190,90
"NMAKFRONTVEST","20080924",0,380,176
"BMEDABRIGO","20080924",0,30,8.56
"BALIVCAMINT","20080924",0,65,18
"BALIVINTPANT","20080924",0,65,15
"BALIMEDIATREKK","20080924",0,25,7.5
"NMAKPANTDESMH","20080924",0,220,108
"NALIVBUZO","20080924",0,110,34
"NMAKTRANGO","20080924",0,120,60
"BCAMPBAST","20080924",1,130,78
"BVITORINOXHANAYMAN","20080924",1,218,146
"NFRONTANDES","20080925",1,470,245
"BCASSMOSQOVAL","20080925",1,73,29.54
"BFADERSPETIT","20080925",1,53,36.6
"NCEBEMORPHIC","20080925",1,300,123
"NEXPEDLADY","20080926",0,490,272
"BALIMEDIATREKK","20080926",0,25,7.5
"NEURBOLS","20080926",1,20,10
"NMAKVIVAC","20080926",1,295,171
"BNALGENEBOTHID","20080926",1,45,30.5
"BMED1piel","20080926",0,20,4.97
"BCASSIN0158","20080926",1,347,138.54
"BALIMEDIATREKK","20080926",0,25,7.5
"NEURBOLS","20080926",1,20,10
"BMED1piel","20080926",0,20,4.97
"NMAKVIVAC","20080926",1,295,171
"BCASSIN0245","20080926",1,320,138.55
"BCAMP6","20080926",2,9,6
"NEURUSMOCH60","20080926",6,330,170
"NALIVMOCH40","20080926",6,280,125
"NMAKARTIC","20080926",3,480,252
"NORIX","20080926",1,245,135
"BALIVCOOLMAX","20080926",0,1,6.65
"BMAGNESIO","20080926",2,15,8.5
"BMED1piel","20080926",0,20,4.97
"BALIVINTPANT","20080926",0,65,15
"BMEDABRIGO","20080926",0,30,8.56
"BCASSIN031860","20080927",2,46,19.7
"BCASSIN031890","20080927",2,52,22.92
"NALIVPOLAINA","20080927",1,150,54
"BEURUSAUST","20080927",1,90,58
"NALIVPOLAINA","20080927",1,150,54
"NALIVCUELLO","20080927",0,30,9.2
"NMED1piel","20080927",0,20,4.11
"NFRONTANDES","20080927",1,470,245
"NALIVPAÑ","20080927",1,60,16
"NOUTRAIMANJKLADY","20080929",0,175,79
"BRECTADS40","20080929",1,98,56.11
"NMAKACONC","20080929",0,650,351
"NALIVBOLSILLO","20080929",1,30,11
"NALIVMEDIATREKK","20080929",0,25,6.3
"BCAMPBAST","20080929",1,130,78
"BNALGENEBOTHID","20080929",1,45,30.5
"BCAMPVIVAC","20080929",2,118,71.4
"BMED1piel","20080929",0,20,4.97
"NEURBOLS","20080929",1,20,10
"BALIVCAMINT","20080929",0,70,18
"BALIVINTPANT","20080929",0,70,15
"BDOITEHICAMP2","20080929",1,490,293.2
"BORIX","20080929",1,245,163.35
"BCASSDAYSI","20080929",1,137,68
"BORIX","20080929",1,245,163.35
"NEURBOLS","20080930",2,20,10
"BNALGENEBOTHID","20080930",1,45,30.5
"NBOSINEOP","20080930",1,35,20
"BMEDABRIGO","20080930",0,30,8.56
"BORIX","20081001",1,245,163.35
"BNALGACAN","20081001",1,150,97
"NALIVPORTGRAM","20081001",1,38,17
"BCAMPAWAX","20081001",2,744,663
"BGRAMPC12UNIV","20081001",1,566,291.66
"BCASSRACKS","20081001",1,458,263
"BCAMPBAST","20081001",6,130,78
"NCEBECECH","20081001",1,780,425
"BCASSELFCSEG","20081001",2,85,30.52
"NALIVCUELLO","20081001",0,30,9.2
"BCAMP6","20081001",2,9,6
"BMSRBOMBA","20081001",1,220,148.6
"NMAKPAMIR90","20081001",1,650,319
"BMAKEXPEDJKT","20081001",0,560,377
"BMAKPANTDESMH","20081001",0,200,116
"NALIVBOLSILLO","20081002",3,30,11
"NALIVPORTGRAM","20081002",1,40,17
"BCASSIN044002","20081002",1,83,39.31
"BORIX","20081002",1,245,163.35
"BCASSDAYSI","20081002",1,137,68
"NALICUBRERIST","20081002",1,45,25
"NMAKPAMIR70","20081002",1,610,321.6
"NALIVCUBREREF","20081002",2,120,49
"BDOITEHICAMP2","20081002",1,490,293.2
"NMAKBOLS500","20081002",0,820,457
"NALIVCUBREREF","20081002",1,120,49
"NALIVCUELLO","20081003",0,30,9.2
"BCASSIN0245","20081003",1,288,138.55
"NCEBEANTIP","20081003",1,220,107
"BBASTON","20081003",1,250,171
"NEURBOLS","20081004",1,20,10
"BCAMPAISLMINI","20081004",1,290,189
"NMAKPAMIR70","20081004",1,610,321.6
"NMAKPAMIR70","20081004",1,610,321.6
"BCASSIN0245","20081004",1,320,138.55
"NALIVMOCH40","20081004",1,130,125
"BMEDABRIGO","20081004",0,30,8.56
"NMAKVIVAC","20081004",1,295,171
"BMED1piel","20081004",0,20,4.97
"BDOITECART","20081004",2,18,10.9
"NMED1piel","20081004",0,1,4.11
"NALIVCUBREREF","20081004",1,120,49
"NALIVMEDABR","20081004",0,30,7.08
"NALIVPANTPOLAR","20081004",0,105,31.6
"BMSRAISL","20081004",1,220,148
"BNALGENEBOTHID","20081004",2,45,30.5
"BALIVCOOLMAX","20081004",0,18,6.65
"NALIVBUZO","20081004",0,110,34
"BCAMPGUAN","20081004",0,25,15
"BMAKEIGERLADY","20081004",0,150,89
"NALIVGORRO","20081004",0,30,7.8
"NALIVMOCH40","20081004",1,280,125
"BALIVCAMINTLADY","20081004",0,70,20
"BMEDABRIGO","20081004",0,30,8.56
"BMED1piel","20081004",0,20,4.97
"NALIVGORRO","20081004",0,30,7.8
"BMEDABRIGO","20081004",0,30,8.56
"BMED1piel","20081004",0,20,4.97
"NMSRBOMBA","20081004",1,220,121
"NMSRKIT","20081004",1,150,86
"NMAKWINDCAMLADY","20081004",0,330,183.2
"NALIVCUBMIT","20081004",1,120,39
"NMAKNEPAL","20081004",0,1390,734
"NMAKFRONTVEST","20081004",0,380,176
"NMAKPANTDESLADY","20081004",0,190,88
"BGUANTESKY","20081004",1,35,16
"NALIVMEDIATREKK","20081004",0,25,6.3
"NALIVPAÑ","20081004",1,60,16
"NALIVPOLAINA","20081004",1,1,54
"BPIU","20081004",1,90,46
"BALIBOT","20081004",1,65,25
"NALIVPOLAINA","20081004",2,150,54
"BALIMEDIATREKK","20081004",0,25,7.5
"BFUNDAC","20081004",0,40,29
"NORIX","20081004",1,245,135
"BCASSMOSQOVAL","20081004",2,73,29.54
"BCASSIN031812","20081004",1,58,26.15
"BCASSIN031890","20081004",1,52,22.92
"NALQUILER","20081004",1,100,1
"BMSRSTOW1600","20081004",1,136,91.5
"BRECTADS40","20081004",1,98,56.11
"BORIX","20081004",1,245,163.35
"NOUTALPHA30","20081004",1,240,138
"BCASSIN043102","20081004",1,132,52.16
"BALIMEDIATREKK","20081004",0,25,7.5
"BGUILLUMET","20081004",1,410,275.88
"BALIVINTPANT","20081004",0,65,15
"BMED1piel","20081004",0,20,4.97
"BALIVCAMINT","20081004",0,70,18
"BMEDABRIGO","20081004",0,30,8.56
"BPIU","20081004",1,105,46
"BALIVCAMINT","20081004",0,70,18
"BALIVCOOLMAX","20081004",0,18,6.65
"BCAMPBAST","20081004",1,130,78
"BALIVREMH","20081004",0,65,22.14
"NOUTPANTDESM","20081004",0,240,114
"NMAKTRANGO","20081004",0,120,60
"NMAKPANTDESMH","20081004",0,220,108
"NCRUXPACK","20081004",1,820,416
"BALIVCAMINT","20081006",0,70,18
"BALIBOT","20081006",1,65,25
"BMSRSTOW1600","20081006",2,136,91.5
"BNALG500","20081006",1,35,22.87
"BCAMPAISLMINI","20081006",1,290,189
"BDOITECART","20081006",1,18,10.9
"NALIVBUZO","20081006",0,110,34
"NALQUILER","20081006",1,80,1
"NALIVMEDABR","20081006",0,30,7.08
"NLIBOCLIMB","20081006",0,150,73
"NALQUILER","20081006",1,50,1
"NALICAMPWIND","20081006",0,350,200
"BORIX","20081007",1,245,163.35
"BALIMEDIATREKK","20081007",0,25,7.5
"BNALGENEBOTHID","20081007",1,45,30.5
"BNALGACAN","20081007",1,150,97
"BCASSIN0245","20081007",1,288,138.55
"BCASSIN044001","20081007",1,71,36.8
"BMEDZOQ","20081007",0,12,3.6
"BORIX","20081007",1,245,163.35
"NMAKNEPAL","20081007",0,1388,734
"BCASSIN0245","20081007",1,320,138.55
"BCAMPCORD7","20081007",5,14,9
"BCASSIN031812","20081007",2,59,26.15
"BCAMP6","20081007",2,1,6
"NOUTMOCHALP45","20081007",1,280,160
"NFADERMOSQSSEG","20081007",2,40,25
"NMAKTRANGO","20081007",0,120,60
"NALICAMPWIND","20081007",0,350,200
"NPACKLITE","20081007",0,500,248
"NCRUX","20081007",1,650,346
"BRECTADS40","20081007",1,98,56.11
"BFRONTANDES","20081007",1,470,314.6
"NUNDERANTEO","20081007",1,155,75
"NALICUBRERIST","20081007",1,45,25
"NALIVMOCHANAT","20081007",1,145,89
"BCAMPBAST","20081007",1,130,78
"NALIVPANTIMP","20081007",0,280,100
"NALIVPORTGRAM","20081007",2,45,17
"BGRAMPC12UNIV","20081007",2,710,291.66
"BCASSIN0158","20081007",1,350,138.54
"NALIVMEDIATREKK","20081007",0,1,6.3
"NALQUILER","20081009",1,290,1
"nalqbota","20081009",1,200,1
"NALQUILER","20081009",1,200,1
"BALIBOT","20081009",1,50,25
"NALIVERBOLPO","20081009",1,120,45
"BGUANTWIND","20081009",0,50,33.3
"NALIVPANTIMP","20081009",0,280,100
"BGUANTESKY","20081009",1,35,16
"NALIVGORRO","20081009",0,30,7.8
"BMAKEXPEDJKT","20081009",0,560,377
"NMAKWINDCAMLADY","20081009",0,330,183.2
"NALICAMPWIND","20081009",0,350,200
"BFRASCOS","20081009",1,20,13.45
"BPACKLITE","20081009",0,480,300
"NALIVCUBRELIV","20081009",1,35,13.5
"BMED1piel","20081009",0,20,4.97
"BGUANTWIND","20081009",0,50,33.3
"BALIMEDIATREKK","20081009",0,25,7.5
"BMAKKHUMBU","20081009",0,250,160
"BNALG500","20081009",1,35,22.87
"BALIVREMH","20081009",0,65,22.14
"NALIVMEDIATREKK","20081009",0,25,6.3
"NTEKMAGN","20081009",1,30,17
"NALIVMASCNEOP","20081009",1,45,28
"NALIVERBOLPO","20081009",1,120,45
"NALIVPAÑ","20081009",1,60,16
"NALIVPORTGRAM","20081009",1,40,17
"NBOSINEOP","20081009",1,35,20
"NALIVPOLAINA","20081009",1,150,54
"NALIVMASCNEOP","20081009",1,45,28
"BOUTMINERVA","20081009",0,550,305
"BMEDABRIGO","20081009",0,30,8.56
"NMAKTERMPANT","20081009",0,65,34.4
"NALIVPANTPOLAR","20081009",0,105,31.6
"nalqbota","20081009",1,200,1
"NALQUILER","20081009",1,535,1
"nalqbota","20081009",1,200,1
"BCAMPAISLMINI","20081009",1,290,189
"NALQUILER","20081009",1,130,1
"NALIVERBOLPO","20081009",1,120,45
"NALIVMEDABR","20081009",0,30,7.08
"NMAKTERMPANT","20081009",0,65,34.4
"BNALGENEBOTHID","20081009",1,45,30.5
"BMED1piel","20081009",0,20,4.97
"NMAKNITROJK","20081009",0,780,435
"NALQUILER","20081009",1,145,1
"nalqbota","20081009",1,200,1
"NALQUILER","20081009",1,560,1
"nalqbota","20081009",1,200,1
"NALQUILER","20081009",1,355,1
"NALQUILER","20081010",1,180,1
"NALQUILER","20081011",1,860,1
"BCUBRE3 X","20081011",0,150,91
"NMAKPAMIR70","20081011",1,610,321.6
"NALQUILER","20081011",1,240,1
"NALIVERBOLPO","20081011",1,132,45
"BCASSIN043102","20081011",1,132,52.16
"BMOSQECOSSEG","20081011",1,55,21.81
"NALQUILER","20081011",1,50,1
"NALQUILER","20081011",1,700,1
"NMAKARTIC","20081011",1,500,252
"BALIVINTPANT","20081011",0,77,15
"BALIVCAMINT","20081011",0,77,18
"BCAMPAISLMINI","20081011",1,319,189
"BMSRKITHID","20081011",1,110,81
"NMAKTRANGO","20081011",0,132,60
"NALIVMOCH40","20081011",1,308,125
"NMAKPAMIR70","20081015",1,610,321.6
"NALICAMPWIND","20081015",0,350,200
"BALIVCAMINT","20081015",0,77,18
"NPASTPOT100","20081015",1,33,13.9
"NALIVMEDIATREKK","20081015",0,28,6.3
"BNALGENEBOTHID","20081015",1,50,30.5
"nalqbota","20081015",1,200,1
"NALQUILER","20081015",1,100,1
"NALIVERBOLPO","20081015",1,132,45
"BMSRTOLLAZL","20081016",1,160,106
"NALQUILER","20081016",1,80,1
"BALIMEDIATREKK","20081016",0,25,7.5
"BALIVCAMINTLADY","20081016",0,70,20
"NALIVBUZO","20081016",0,110,34
"BCAMPBAST","20081016",1,130,78
"NMSRWHISP","20081016",1,440,245
"BMSRBOT1000","20081016",1,95,63.28
"NALIVMEDIATREKK","20081016",0,25,6.3
"NEURBOLS","20081016",1,20,10
"NUNDERANTEO","20081016",1,155,75
"NALIVPOLAINA","20081016",1,176,54
"BCAMPBAST","20081016",1,130,78
"NUNDERANTEO","20081016",1,165,75
"NALIVCUBREREF","20081018",1,130,52
"BALIMEDIATREKK","20081018",0,25,7.5
"BCAMPGUAN","20081018",0,25,15
"NMAKARTIC","20081018",1,528,252
"NMAKCAMITREKKL","20081018",0,154,68
"NALIVMOCH40","20081018",1,308,125
"BRECTADS40","20081018",1,108,56.11
"NOUTMOCHBALT","20081018",1,616,284
"NOUTMOCHTIROL","20081018",1,539,248
"NUNDERANTEO","20081018",1,176,75
"BALIVREMH","20081018",0,77,22.14
"BDOITELINT3","20081018",1,33,18
"BBASTON","20081018",1,250,171
"NMAKARTIC","20081018",1,528,252
"NALIVCUELLO","20081018",0,33,9.2
"BCAMPBAST","20081018",1,143,78
"NMAKPANTDESLADY","20081018",0,210,88
"BALIVREMH","20081018",0,77,22.14
"NALQUILER","20081022",1,265,1
"NALIVERBOLPO","20081022",1,120,45
"nalqbota","20081022",1,100,1
"BGEL","20081022",12,5,2.76
"NALIVMASCNEOP","20081022",1,1,28
"NALICAMPWIND","20081022",0,350,200
"NMAKVIVAC","20081022",1,295,171
"BCASSRACKS","20081022",1,555,263
"BALIVCAMINT","20081022",0,1,18
"BMSRXGK","20081022",1,940,631
"BMSRBOT1000","20081022",2,95,63.28
"NTEKMAGN","20081022",1,30,17
"BMAGNESIO","20081022",1,15,8.5
"NALQUILER","20081022",1,156,1
"NALQUILER","20081022",1,165,1
"NMSRBOTCH","20081022",1,72,37
"BALIVPOLERA","20081023",0,85,30
"NMED1piel","20081023",0,20,4.11
"NALIVCUBREREF","20081023",1,120,52
"NALIVMEDIATREKK","20081023",0,25,6.3
"NALIVMEDABR","20081023",0,30,7.08
"NOUTGUANTW","20081023",0,95,49
"BALIVCAMINT","20081023",0,70,18
"NMAKPAMIR70","20081023",1,610,321.6
"NALIVMASCNEOP","20081023",1,45,28
"BALIVINTPANT","20081023",0,65,15
"NPASTPOTAB50","20081023",12,50,8.15
"NMAKARTIC","20081024",1,480,252
"BALIVINTPANT","20081024",0,65,15
"BLUBRILINEA","20081024",1,40,23
"BGORRAPOLARV","20081024",0,30,19.4
"NALIVMEDABR","20081024",0,30,7.08
"BALIVCAMINT","20081024",0,70,18
"NALIVPANTPOLAR","20081024",0,105,31.6
"NEURBOLS","20081024",1,20,10
"BNALGENEBOTHID","20081024",1,45,30.5
"NOUTGUANTW","20081024",0,110,49
"NALQUILER","20081025",1,240,1
"NALIVPANTPOLAR","20081025",0,105,31.6
"BCAMPGUAN","20081025",0,25,15
"BALIMEDIATREKK","20081025",0,25,7.5
"NALQUILER","20081025",1,113,1
"BALIMEDIATREKK","20081025",0,25,7.5
"BMED1piel","20081025",0,20,4.97
"BCAMPGUAN","20081025",0,25,15
"BBAMBOOEVEREST","20081025",1,176,99
"BDOITELINT3","20081025",1,30,18
"NEXPEDLADY","20081025",0,500,272
"NHIKKING","20081025",1,245,127
"BMSRAISL","20081025",1,242,148
"nalqbota","20081025",1,150,1
"BALIVPOLERA","20081025",0,85,30
"NMAKFRONTVEST","20081025",0,426,176
"BMAKPANTDESMH","20081025",0,246,116
"BMSRAISL","20081025",1,271,148
"BALIVINTPANT","20081025",0,78,15
"NOUTBOLS1000","20081025",1,1624,693
"BGUANTWIND","20081025",0,62,33.3
"NOUTGUANTW","20081025",0,123,49
"BALIVCAMINT","20081025",0,78,18
"NMAKEXPEDJKT","20081025",0,627,312
"NALIVGORRO","20081025",0,34,7.8
"BALIMEDIATREKK","20081025",0,28,7.5
"NALIVPOLAINA","20081025",1,168,54
"BCASSIN031912","20081028",1,80,32.17
"NCEBECECH","20081028",1,935,425
"NALIVPOLAINA","20081030",2,150,54
"BCAMPBAST","20081030",1,145,78
"NMAKFRONTVEST","20081030",0,380,176
"BPIU","20081030",1,105,46
"BCASSIN044002","20081030",1,83,39.31
"BCASSIN044002","20081030",1,83,39.31
"BPIU","20081030",1,105,46
"NEURBOLS","20081030",4,25,10
"BALIVCAMINT","20081030",0,70,18
"BALIVINTPANT","20081030",0,70,15
"BMEDABRIGO","20081030",0,30,8.56
"BMED1piel","20081030",0,20,4.97
"BCAMPBAST","20081030",1,145,78
"BORIX","20081030",1,245,163.35
"BALIMEDIATREKK","20081030",0,25,7.5
"BALIVCAMINTLADY","20081030",0,70,20
"BTIKKAPLUSS","20081030",1,200,171
"NOUTNOVA","20081030",1,2170,1095
"BMSRWHISPERINTER","20081030",1,574,350
"BCASSIN0245","20081030",1,354,138.55
"NMAKTOLOSA","20081030",0,870,484
"BMSRBOT1000","20081030",1,105,63.28
"NALIVPOLAINA","20081030",1,150,54
"BALIVINTPANT","20081030",0,70,15
"NGRASA","20081030",1,10,2.35
"BCAMP6","20081030",10,9,6
"BALIVREMH","20081030",0,1,22.14
"NALIVMASCNEOP","20081030",1,1,28
"NALIVMEDIATREKK","20081030",0,25,6.3
"NOUTGUANTPOL","20081030",0,39,23
"NALIVPOLAINA","20081030",1,150,54
"NALIVGORRO","20081030",0,30,7.8
"NPASAM","20081030",1,30,6
"nalqbota","20081030",1,150,1
"BNALGACAN","20081030",1,150,97
"NALQUILER","20081030",1,65,1
"BALIVINTPANT","20081030",0,70,15
"BTERMOBALA","20081030",1,90,60.5
"NALIVCUBREREF","20081030",1,120,52
"BNALGENEBOTHID","20081030",1,45,30.5
"NALIVGORRO","20081030",0,30,7.8
"BCASSELFCSEG","20081031",1,88,30.52
"BCASSDAYSI","20081031",1,137,68
"BPIU","20081031",1,105,46
"BCASSIN044002","20081031",1,83,39.31
"BFRONTANDES","20081031",1,470,314.6
"NALIVPANTPOLAR","20081031",0,110,31.6
"BALIVCAMINT","20081031",0,70,18
"BMEDABRIGO","20081031",0,30,8.56
"BGUANTWIND","20081031",0,55,33.3
"BALIVINTPANT","20081031",0,70,15
"BPACKLITE","20081031",0,500,300
"NALIVBUZO","20081031",0,120,34
"NALIVGORRO","20081031",0,30,7.8
"NALQUILER","20081031",1,150,1
"BMAGNESIO","20081031",1,17,8.5
"BBOLSAHIDNALG","20081031",1,135,75.15
"NALQUILER","20081031",1,33,1
"NALICUBRERIST","20081031",1,45,25
"NALIVCHAL","20081031",0,100,30
"NMED1piel","20081101",0,20,4.11
"NALIVCUBRELIV","20081101",1,35,13.5
"BCAMPGUAN","20081101",0,28,15
"NMAKPANTDESMH","20081101",0,240,108
"NUNDERANTEO","20081101",2,176,75
"BOUTANDES","20081101",1,230,157.3
"BALIVCAMINT","20081101",0,70,18
"BALIVCAMINTLADY","20081101",0,70,20
"BALIVINTPANT","20081101",0,70,15
"BPIU","20081101",1,80,46
"BCASSRACKS","20081101",1,615,263
"NBOSINEOP","20081101",1,1,20
"NMAKMIT","20081101",0,230,100
"BBAMBOOVOY2","20081101",1,340,171
"BCAMPGUAN","20081101",0,25,15
"BNALG500","20081101",1,35,22.87
"NMED1piel","20081101",0,20,4.11
"NALIVGORRO","20081101",0,30,7.8
"BNALGENEBOTHID","20081101",1,45,30.5
"NBOSINEOP","20081101",1,35,20
"NALIVCUBREREF","20081101",1,120,52
"NMAKPAMIR70","20081101",1,610,321.6
"NALIVPOLAINA","20081101",1,150,54
"NALIVCUELLO","20081101",0,35,9.2
"BOUTELBRUS","20081101",0,870,583
"NALIVMASCNEOP","20081101",1,45,28
"NOUTGUANTW","20081101",0,95,49
"NALIVPANTPOLAR","20081101",0,105,31.6
"BALIVCAMINT","20081101",0,70,18
"NCEBEMORPHIC","20081101",1,250,123
"BFRASCOS","20081101",1,20,13.45
"NGUILLUMET","20081101",1,420,228
"BMEDABRIGO","20081101",0,30,8.56
"BDOITELINT3","20081101",1,30,18
"BALIMEDIATREKK","20081101",0,25,7.5
"BALIVINTPANT","20081101",0,70,15
"BALIVINTPANT","20081101",0,70,15
"NOUTPANTDESM","20081101",0,240,114
"nalqbota","20081101",1,150,1
"BALIMEDIATREKK","20081101",0,25,7.5
"BDOITELINT3","20081101",1,30,18
"BALIVCAMINTLADY","20081101",0,70,20
"BMEDABRIGO","20081101",0,30,8.56
"BGUANTWIND","20081101",0,50,33.3
"BMED1piel","20081101",0,20,4.97
"NALQUILER","20081101",1,800,1
"NALIVBUZO","20081101",0,120,34
"BCASSFIG8","20081101",1,70,25.9
"BCASSMOSQOVAL","20081101",1,81,29.54
"NOUTFROG","20081101",1,1550,780
"NEXPEDLADY","20081101",0,500,272
"BMSRAISL","20081101",1,242,148
